index,source_id,asassn_name,variable_type,parallax,mean_vmag,dist,period,parallax_error
0,505934,ASASSN-V J174610.37-152619.8,RRAB,0.1123,16.05,5527.884,0.61802,0.0387
1,504046,ASASSN-V J191731.48+353617.0,RRAB,0.1132,14.66,6680.728,0.60593,0.0162
2,464409,ASASSN-V J183205.91-494042.9,RRAB,0.0887,14.74,6070.996,0.52717,0.0325
3,467939,ASASSN-V J044831.66+261108.7,RRAB,0.248,16.01,3204.071,0.47256,0.0407
4,454574,ASASSN-V J190716.49-292957.3,RRAB,0.1379,14.46,4925.933,0.56074,0.0366
5,456343,ASASSN-V J072220.18+190919.3,RRAB,0.0578,15.71,5798.891,0.55973,0.0424
6,451715,ASASSN-V J174235.21+224256.2,RRAB,0.1164,15.74,5813.673,0.49012,0.0306
7,34560437,ASASSN-V J182703.00+072726.3,RRAB,0.7922,14.61,1216.537,0.482527,0.0302
8,454513,ASASSN-V J003119.06-600638.4,RRAB,0.0579,16.9,5875.548,0.45815,0.0544
9,459465,ASASSN-V J081154.15-751017.0,RRAB,0.0718,15.34,6728.314,0.50773,0.0281
10,451133,ASASSN-V J181731.16+181544.4,RRAB,0.1954,14.66,4325.234,0.5744,0.0186
11,479539,ASASSN-V J101708.66-462128.0,RRAB,0.1737,14.43,4826.399,0.53823,0.0198
12,505932,ASASSN-V J021132.64+533708.1,RRAB,0.1324,15.13,4791.952,0.44999,0.0356
13,456987,ASASSN-V J193205.69-280830.3,RRAB,0.0779,15.79,5961.589,0.62986,0.0347
14,487214,ASASSN-V J180844.85-132257.3,RRAB,0.7227,13.67,1305.244,0.56467,0.0163
15,488729,ASASSN-V J070533.32-212623.6,RRAB,0.0626,16.45,5462.019,0.46504,0.0555
16,489206,ASASSN-V J192513.65-135012.0,RRAB,0.1306,15,4946.015,0.51136,0.0278
17,AP36318090,ASASSN-V J045227.87-622002.7,RRAB,0.3094,17.1,2869.43,0.507929,0.0558
18,51539719,ASASSN-V J175541.29-524714.2,RRAB,0.272,14.12,3342.558,0.42791,0.0195
19,502405,ASASSN-V J175314.82+174841.7,RRAB,0.0694,14.76,7460.575,0.631554,0.0208
20,521757,ASASSN-V J114823.40-483909.5,RRAB,0.1052,16.39,5385.66,0.46582,0.0468
21,559906,ASASSN-V J175607.10+183530.8,RRAB,0.0652,16.41,6340.531,0.61316,0.0435
22,523255,ASASSN-V J180907.69-403219.1,RRAB,0.1436,15.14,4765.168,0.36368,0.0528
23,454745,ASASSN-V J134344.54+780732.9,RRAB,0.0479,15.33,7115.711,0.70287,0.0264
24,484920,ASASSN-V J173634.17-141103.3,RRAB,0.0553,16.07,7199.228,0.4325,0.043
25,455542,ASASSN-V J162027.43-304550.8,RRAB,0.2198,14.61,3576.142,0.55886,0.0216
26,482905,ASASSN-V J142202.28-465101.7,RRAB,0.1613,15.25,4401.41,0.45648,0.0334
27,510069,ASASSN-V J181911.72-415813.5,RRAB,0.0839,14.88,6145.725,0.77737,0.0247
28,AP52122421,ASASSN-V J163846.03-404425.5,RRAB,0.4576,14.68,1974.91,0.443503,0.0205
29,453124,ASASSN-V J223650.53+331834.0,RRAB,0.1631,14.88,4460.43,0.497395,0.0221
30,448243,ASASSN-V J172817.01+090003.3,RRAB,0.182,14.17,3817.569,0.57435,0.0247
31,458103,ASASSN-V J163113.15-851824.7,RRAB,0.17,15.62,4368.486,0.50164,0.0302
32,470106,ASASSN-V J181243.19-582925.6,RRAB,0.1255,16.59,5671.048,0.511,0.0573
33,467948,ASASSN-V J184640.36-425203.1,RRAB,0.1264,14.51,5221.862,0.43202,0.0394
34,451683,ASASSN-V J063033.69-603953.3,RRAB,0.114,15,6188.444,0.53661,0.0176
35,454796,ASASSN-V J153136.09+742648.0,RRAB,0.1541,14.87,5113.155,0.55471,0.0209
36,457184,ASASSN-V J234431.93+443854.4,RRAB,0.1191,15.85,5387.866,0.42133,0.0356
37,478005,ASASSN-V J092247.13-512400.5,RRAB,0.2608,15.42,3446.08,0.61935,0.0238
38,473405,ASASSN-V J083609.81-513927.6,RRAB,0.3375,14.83,2636.459,0.38186,0.0184
39,517133,ASASSN-V J163936.06-344916.8,RRAB,0.1046,14.63,4848.421,0.45377,0.0504
40,475755,ASASSN-V J073549.83-004211.6,RRAB,0.1519,15.17,4318.338,0.49484,0.0282
41,478690,ASASSN-V J165448.28-540214.7,RRAB,0.3386,13.77,2628.848,0.55539,0.0178
42,461660,ASASSN-V J175906.72-501328.0,RRAB,0.1519,14.42,4757.643,0.64478,0.0225
43,479013,ASASSN-V J193931.61-064228.6,RRAB,0.1191,14.7,5407.98,0.61109,0.0312
44,467132,ASASSN-V J190907.39-331438.2,RRAB,0.0782,15.36,6580.038,0.49543,0.0343
45,J095255.84-793521.9,ASASSN-V J095255.84-793521.9,RRAB,0.1898,14.51,4438.701,0.457516,0.0148
46,517958,ASASSN-V J173623.60-512246.6,RRAB,0.0367,15.69,8494.841,0.5365,0.0292
47,469444,ASASSN-V J170753.61-725049.5,RRAB,0.074,15.13,8740.101,0.59793,0.0264
48,AP29225454,ASASSN-V J165944.36-233935.4,RRAB,0.2304,15.62,5135.382,0.479618,0.1365
49,505078,ASASSN-V J191423.91-074539.7,RRAB,0.1077,14.84,5244.171,0.69995,0.0362
50,511674,ASASSN-V J184421.69-180716.8,RRAB,0.2271,14.9,3325.07,0.66376,0.0343
51,505922,ASASSN-V J181047.52-395152.5,RRAB,0.1495,14.64,4664.014,0.64843,0.0366
52,449961,ASASSN-V J183402.70-362955.1,RRAB,0.0683,14.81,6862.715,0.51453,0.0353
53,AP50908382,ASASSN-V J175907.29-552452.8,RRAB,0.4613,15.57,2089.141,0.455949,0.0449
54,450029,ASASSN-V J181929.50-382604.6,RRAB,0.1588,14.77,4621.994,0.64538,0.0301
55,456302,ASASSN-V J054653.95-221456.8,RRAB,0.0754,14.77,9450.785,0.55309,0.0269
56,561134,ASASSN-V J192152.85+032028.8,RRAB,0.2411,15.06,3387.673,0.54151,0.0323
57,484923,ASASSN-V J172942.21-144028.3,RRAB,0.2016,16.19,3946.602,0.48676,0.0515
58,462113,ASASSN-V J161934.76-721939.0,RRAB,0.1977,14.85,3815.404,0.73062,0.0415
59,463257,ASASSN-V J170521.09-043230.3,RRAB,0.0775,16.26,7598.572,0.52336,0.0422
60,459129,ASASSN-V J200210.06-122458.3,RRAB,0.2436,13.98,3612.316,0.64766,0.019
61,459870,ASASSN-V J181950.03+102453.6,RRAB,0.1675,15.05,4262.683,0.47366,0.0339
62,493639,ASASSN-V J185144.81-223604.7,RRAB,0.0483,14.97,6466.981,0.48307,0.0417
63,509620,ASASSN-V J170243.57-325724.8,RRAB,0.2034,15.59,3664.865,0.50656,0.0465
64,566195,ASASSN-V J172220.55-490542.1,RRAB,0.0828,14.7,9891.52,0.60402,0.0533
65,449149,ASASSN-V J173555.38+021238.4,RRAB,0.1741,14.55,4678.218,0.49558,0.0216
66,454260,ASASSN-V J181313.08+205628.5,RRAB,0.164,14.11,4648.542,0.43238,0.0223
67,451495,ASASSN-V J173558.32-545156.3,RRAB,0.0736,14.1,6619.507,0.46196,0.0344
68,654046,ASASSN-V J182349.44-375031.3,RRAB,0.1348,13.99,5678.437,0.565784,0.0285
69,509361,ASASSN-V J145249.58-443902.5,RRAB,0.1548,15.58,4180.356,0.54401,0.0429
70,454590,ASASSN-V J192033.50-293532.2,RRAB,0.1888,15.38,3918.071,0.58421,0.035
71,456145,ASASSN-V J172412.05-772942.1,RRAB,0.0574,16.78,5950.783,0.52838,0.045
72,566629,ASASSN-V J152434.85-393513.5,RRAB,0.0584,16.09,6758.512,0.45648,0.0441
73,466980,ASASSN-V J184102.52-332650.8,RRAB,0.1146,15.48,5801.946,0.53362,0.0468
74,468203,ASASSN-V J200954.69+164123.9,RRAB,0.1274,15.35,5669.128,0.57676,0.0285
75,449876,ASASSN-V J182849.22-383402.2,RRAB,0.2367,14.89,3320.355,0.45912,0.0444
76,523257,ASASSN-V J175714.62-425448.4,RRAB,0.1076,15.69,5205.984,0.64108,0.0487
77,AP60026865,ASASSN-V J185331.43-303159.8,RRAB,0.1564,15.08,5627.662,0.455555,0.0286
78,461270,ASASSN-V J171812.73-005302.7,RRAB,0.1884,14.66,4487.725,0.62756,0.0289
79,516152,ASASSN-V J165321.24-531929.9,RRAB,0.1523,15.65,4888.449,0.5781,0.0311
80,475411,ASASSN-V J100551.93-463657.9,RRAB,0.286,13.68,3092.734,0.62129,0.0134
81,448577,ASASSN-V J190231.18+360530.4,RRAB,0.0474,15.93,7775.637,0.53384,0.0307
82,454479,ASASSN-V J201619.58+011652.1,RRAB,0.1624,14.98,4655.512,0.65038,0.0252
83,488931,ASASSN-V J174417.99-495650.8,RRAB,0.2629,14.34,3254.008,0.46659,0.0236
84,451154,ASASSN-V J182111.35+222508.5,RRAB,0.1565,14.72,5467.186,0.6592,0.0185
85,489431,ASASSN-V J163247.69-665040.1,RRAB,0.1513,14.91,4683.3,0.39094,0.0278
86,485219,ASASSN-V J173536.96-155030.8,RRAB,0.2861,14.62,3056.674,0.466088,0.023
87,488511,ASASSN-V J173034.38-533527.4,RRAB,0.0854,15.06,6544.383,0.43285,0.0284
88,509497,ASASSN-V J165133.15-293019.5,RRAB,0.1555,15.3,4689.821,0.42956,0.048
89,452674,ASASSN-V J014611.42-523606.7,RRAB,0.124,15.41,4946.702,0.67406,0.025
90,503689,ASASSN-V J172657.03-642141.9,RRAB,0.1258,13.95,5834.398,0.60296,0.0197
91,474323,ASASSN-V J092310.82-803554.0,RRAB,0.1739,15.9,4381.55,0.45048,0.037
92,654072,ASASSN-V J185407.97-395417.8,RRAB,0.1217,15.13,5824.241,0.605499,0.031
93,448228,ASASSN-V J175124.68+570423.6,RRAB,0.9533,14.14,1024.998,0.499424,0.0126
94,460356,ASASSN-V J233957.49-824322.3,RRAB,0.1084,16.12,5242.651,0.46821,0.0343
95,451851,ASASSN-V J033015.09-602356.5,RRAB,0.0748,16.28,6403.323,0.46344,0.0345
96,450395,ASASSN-V J184918.60-393050.4,RRAB,0.069,14.99,6525.645,0.47528,0.037
97,507186,ASASSN-V J105113.69-573515.5,RRAB,0.2364,15.02,3629.259,0.39599,0.0217
98,510186,ASASSN-V J182622.53-405902.5,RRAB,0.0583,15.28,6363.469,0.50832,0.0406
99,453693,ASASSN-V J204630.59+042058.3,RRAB,0.0819,15.72,6474.409,0.5247,0.0402
100,460031,ASASSN-V J080208.86-044456.2,RRAB,0.0857,15.95,5302.099,0.47451,0.0385
101,489927,ASASSN-V J182002.69-445152.9,RRAB,0.112,15.19,5665.129,0.60286,0.0273
102,460441,ASASSN-V J193421.74-201051.7,RRAB,0.1796,13.98,4864.855,0.65344,0.0258
103,458738,ASASSN-V J130236.54+863616.3,RRAB,0.2536,14.17,3683.399,0.63411,0.0124
104,55513957,ASASSN-V J121731.54-423025.8,RRAB,2.5888,14.14,379.7237,0.498269,0.0239
105,485624,ASASSN-V J114153.16-772703.7,RRAB,0.238,14.26,3489.923,0.6376,0.018
106,459110,ASASSN-V J195847.22-131012.6,RRAB,0.1148,16.45,4303.173,0.56907,0.0576
107,561580,ASASSN-V J185718.42-335111.5,RRAB,0.0981,14.67,5749.212,0.56643,0.0394
108,472603,ASASSN-V J180808.19-721208.3,RRAB,0.0569,15.73,8050.145,0.63196,0.0311
109,460096,ASASSN-V J181706.45+101910.3,RRAB,0.1048,15.53,5417.563,0.50283,0.0375
110,484697,ASASSN-V J172805.93-120820.1,RRAB,0.2901,14.74,3017.871,0.58958,0.0249
111,566006,ASASSN-V J163432.96-333947.3,RRAB,0.1241,15.25,6166.27,0.713,0.033
112,489336,ASASSN-V J171423.84-525325.0,RRAB,0.0696,13.72,4757.307,0.48707,0.0525
113,654462,ASASSN-V J095036.87-784804.2,RRAB,0.1153,16.18,5343.855,0.557496,0.0387
114,AP39643796,ASASSN-V J075122.87-555713.7,RRAB,0.5306,16.28,1808.277,0.508,0.0321
115,58960019,ASASSN-V J200201.64-394222.0,RRAB,1.2022,15.58,6967.697,0.569206,0.0445
116,507091,ASASSN-V J192601.01-010516.3,RRAB,0.2037,14.8,4030.518,0.60298,0.0274
117,509577,ASASSN-V J152625.36-472720.1,RRAB,0.1664,15.4,4423.698,0.58488,0.0377
118,510854,ASASSN-V J175610.17-431023.3,RRAB,0.076,14.77,6799.384,0.53599,0.0279
119,449954,ASASSN-V J183125.83-383844.3,RRAB,0.1637,14.44,4410.101,0.52845,0.0338
120,654494,ASASSN-V J060848.08-220455.0,RRAB,0.144,16.51,4385.984,0.525916,0.0579
121,AP39515745,ASASSN-V J063210.77-661652.7,RRAB,0.0822,14.72,7388.275,0.690519,0.0163
122,486121,ASASSN-V J153406.80-404357.1,RRAB,0.1742,14.7,4372.25,0.5145,0.0297
123,464064,ASASSN-V J095537.74-045433.9,RRAB,0.0518,15.62,5518.816,0.63838,0.0418
124,461471,ASASSN-V J195242.31-063617.7,RRAB,0.1582,14.65,5039.709,0.65214,0.0202
125,448461,ASASSN-V J204030.64+014959.3,RRAB,0.1545,15.22,4401.207,0.61234,0.0312
126,460105,ASASSN-V J180905.53+112927.5,RRAB,0.1436,14.93,4842.883,0.44633,0.0258
127,50933763,ASASSN-V J173235.19-530811.4,RRAB,0.6324,14.34,1492.418,0.495333,0.0438
128,459665,ASASSN-V J181658.30+151644.1,RRAB,0.1788,14.06,5234.351,0.76295,0.0187
129,474523,ASASSN-V J100809.45-434412.0,RRAB,0.217,14.1,3745.347,0.6368,0.0164
130,469986,ASASSN-V J200820.20-103923.3,RRAB,0.0687,15.59,5786.646,0.56689,0.0415
131,492719,ASASSN-V J185506.82-183123.6,RRAB,0.1461,15.77,4542.892,0.60613,0.0395
132,457487,ASASSN-V J074412.24+724004.3,RRAB,0.1668,14.27,5389.375,0.41399,0.0183
133,452162,ASASSN-V J043756.89-601020.4,RRAB,0.0606,15.91,7234.504,0.51139,0.0261
134,514543,ASASSN-V J182433.27-371918.6,RRAB,0.0626,15.4,6877.119,0.54771,0.0356
135,488509,ASASSN-V J194656.75-194617.6,RRAB,0.1594,14.49,4723.189,0.63045,0.0295
136,AP54926727,ASASSN-V J143640.23-381403.0,RRAB,1.1728,13.4,822.2602,0.453822,0.0185
137,464728,ASASSN-V J094217.92-743422.5,RRAB,0.1024,15.21,7441.995,0.76257,0.0204
138,AP9936884,ASASSN-V J215310.05+255541.2,RRAB,0.9095,13.39,1066.105,0.997828,0.0377
139,470095,ASASSN-V J181948.56-663635.7,RRAB,0.0592,15.76,6566.243,0.5609,0.0355
140,453604,ASASSN-V J192338.93+721620.9,RRAB,0.1542,15.09,5014.206,0.56679,0.0201
141,565624,ASASSN-V J143556.44-415940.1,RRAB,0.1353,13.85,5765.982,0.48766,0.0358
142,484867,ASASSN-V J110937.08-675317.8,RRAB,0.0677,15.22,6833.502,0.53332,0.0285
143,477443,ASASSN-V J000355.90+515927.7,RRAB,0.0615,15.89,5530.412,0.48921,0.0476
144,456164,ASASSN-V J025121.01-874003.2,RRAB,0.1402,15.4,5036.611,0.54168,0.0225
145,489895,ASASSN-V J154354.06-710200.4,RRAB,0.1381,14.85,5154.853,0.6613,0.0265
146,476255,ASASSN-V J130011.42-563354.7,RRAB,0.1465,15.42,4621.589,0.65641,0.0351
147,479806,ASASSN-V J190612.46-035609.1,RRAB,0.3362,16.08,2624.869,0.42622,0.0455
148,AP40141202,ASASSN-V J080729.21-561954.6,RRAB,0.4109,15.52,2248.564,0.491062,0.0264
149,469467,ASASSN-V J112755.55-831443.6,RRAB,0.1642,15.4,4452.226,0.51351,0.0223
150,448498,ASASSN-V J074353.34-624706.8,RRAB,0.0946,15.87,5922.077,0.52528,0.0307
151,492680,ASASSN-V J190513.93-190556.9,RRAB,0.0961,14.88,5986.103,0.46024,0.0355
152,476423,ASASSN-V J123734.33-484619.6,RRAB,0.0806,15.45,5831.378,0.59453,0.0385
153,449915,ASASSN-V J183518.65-394647.7,RRAB,0.1359,14.56,5426.444,0.67137,0.0215
154,448352,ASASSN-V J051555.80-460234.8,RRAB,0.0788,15.55,7017.613,0.60558,0.0237
155,509355,ASASSN-V J164006.23-294237.1,RRAB,0.19,15.51,3807.604,0.61105,0.0426
156,493802,ASASSN-V J184516.61-181307.3,RRAB,0.2135,14.51,3525.98,0.65247,0.0413
157,493653,ASASSN-V J184619.65-195425.0,RRAB,0.0761,15.91,5953.578,0.48906,0.0395
158,475125,ASASSN-V J185954.46-150726.1,RRAB,0.1427,14.83,4608.111,0.658868,0.0416
159,479804,ASASSN-V J102816.41-534423.7,RRAB,0.0853,15.64,6191.469,0.48842,0.0253
160,475662,ASASSN-V J205738.94+325815.0,RRAB,0.1611,14.53,5473.6,0.64261,0.0186
161,504774,ASASSN-V J111906.85-714455.8,RRAB,0.1253,15.05,5790.81,0.54875,0.0214
162,452790,ASASSN-V J165902.82+133520.9,RRAB,0.0353,15.79,11087.08,0.50356,0.0321
163,494276,ASASSN-V J172303.16-161946.3,RRAB,0.1406,15.75,4872.198,0.61874,0.0365
164,488956,ASASSN-V J173007.66-491652.5,RRAB,0.1045,15.3,5821.379,0.53087,0.0324
165,490588,ASASSN-V J163106.44-165451.6,RRAB,0.1982,14.95,4759.897,0.71679,0.0284
166,455835,ASASSN-V J184901.49-624507.1,RRAB,0.1254,15.14,5231.994,0.47704,0.0346
167,454270,ASASSN-V J180643.88+224636.6,RRAB,0.0746,15.21,8067.836,0.44379,0.0234
168,J000644.09-422648.9,ASASSN-V J000644.09-422648.9,RRAB,0.662,15.55,1435.938,0.60516,0.034
169,484425,ASASSN-V J174106.69-130041.9,RRAB,0.2703,14.34,3507.331,0.61145,0.024
170,505606,ASASSN-V J182449.17-322704.7,RRAB,0.0929,15.55,5730.665,0.54477,0.044
171,502422,ASASSN-V J215557.87+272625.8,RRAB,0.0815,16.11,5706.001,0.64512,0.0376
172,520966,ASASSN-V J180717.53-511356.0,RRAB,0.0856,14.95,6198.049,0.56641,0.0305
173,450565,ASASSN-V J184645.99-461224.4,RRAB,0.095,15.23,5786.579,0.47422,0.039
174,514690,ASASSN-V J191740.81-292936.2,RRAB,0.0821,15.59,5487.361,0.43894,0.0593
175,475219,ASASSN-V J190112.61-124247.1,RRAB,0.1705,15.88,4060.035,0.44247,0.0596
176,510870,ASASSN-V J175525.99-420131.4,RRAB,0.0607,15.74,6411.816,0.52401,0.0388
177,461301,ASASSN-V J201955.04-060613.8,RRAB,0.0835,15.24,5880.915,0.67965,0.0346
178,462161,ASASSN-V J173858.67-001517.6,RRAB,0.1709,15.15,4201.671,0.48622,0.0336
179,560263,ASASSN-V J064624.97+680741.3,RRAB,0.1013,15.05,5919.668,0.5611,0.0255
180,449243,ASASSN-V J172912.19+024701.6,RRAB,0.096,15.59,6802.254,0.53808,0.0341
181,559854,ASASSN-V J195352.36+002634.9,RRAB,0.2071,15.41,3765.146,0.48404,0.0325
182,475059,ASASSN-V J190100.51-133252.8,RRAB,0.1508,15.34,4480.011,0.51761,0.0355
183,477428,ASASSN-V J235802.40+505807.2,RRAB,0.036,15.66,8803.735,0.5893,0.0328
184,461727,ASASSN-V J194703.82-072121.6,RRAB,0.218,14.34,3889.643,0.66794,0.0248
185,491625,ASASSN-V J173421.07-183047.2,RRAB,0.1267,15.01,6552.365,0.50959,0.0317
186,448350,ASASSN-V J184022.12+305347.8,RRAB,0.0745,15.59,7066.1,0.55719,0.0264
187,468095,ASASSN-V J185155.59-434242.8,RRAB,0.1114,14.32,6084.379,0.57044,0.0221
188,J175324.73+510455.3,ASASSN-V J175324.73+510455.3,RRAB,2.4315,13.21,407.2381,0.530684,0.0102
189,489967,ASASSN-V J161922.85-333554.7,RRAB,0.0708,16.4,5864.8,0.49144,0.0548
190,518113,ASASSN-V J072144.85-150207.2,RRAB,1.3042,14.64,3703.248,0.53987,0.9745
191,492253,ASASSN-V J165828.72-164252.2,RRAB,0.1178,15.42,4771.83,0.45374,0.0395
192,514535,ASASSN-V J183036.98-384146.7,RRAB,0.1339,14.14,4696.994,0.61352,0.0324
193,469757,ASASSN-V J192114.59-245133.6,RRAB,0.133,15.25,4877.622,0.62444,0.0278
194,457439,ASASSN-V J102215.97-843711.4,RRAB,0.0719,15.52,8916.486,0.58507,0.0222
195,461569,ASASSN-V J194747.89-072223.4,RRAB,0.2265,14.45,3559.904,0.46575,0.0229
196,482821,ASASSN-V J150312.73-481919.9,RRAB,0.2216,14.65,3641.7,0.666911,0.0249
197,483853,ASASSN-V J145604.54-424404.7,RRAB,0.0865,15.65,5600.78,0.63471,0.0323
198,466558,ASASSN-V J202836.79+245603.6,RRAB,0.216,14.25,3904.912,0.346556,0.0258
199,468844,ASASSN-V J191034.24-330810.3,RRAB,0.0996,15.26,5263.712,0.60039,0.0381
200,476268,ASASSN-V J055713.69+540538.4,RRAB,0.1228,15.6,5203.799,0.51101,0.0323
201,450139,ASASSN-V J183050.98-452036.4,RRAB,0.1008,16.68,5988.704,0.54113,0.0616
202,471987,ASASSN-V J204724.14-273331.6,RRAB,0.122,15.27,8160.45,0.49884,0.0369
203,448014,ASASSN-V J174903.43+184912.3,RRAB,0.108,14.33,7691.825,0.67293,0.0244
204,455824,ASASSN-V J155713.50-300134.8,RRAB,0.1505,15.26,4766.833,0.53897,0.0386
205,AP59624611,ASASSN-V J184530.22-372338.5,RRAB,0.9601,14.33,998.7086,0.649357,0.0208
206,AP30674282,ASASSN-V J195910.32-064158.8,RRAB,0.3483,15.83,2602.488,0.442173,0.0681
207,459000,ASASSN-V J191121.16-233929.4,RRAB,0.1834,15.23,4129.521,0.56866,0.0477
208,450364,ASASSN-V J184617.55-365348.5,RRAB,0.1409,14.65,4981.39,0.50397,0.031
209,AP31102360,ASASSN-V J193109.48-024126.8,RRAB,0.1312,14.53,5041.173,0.634884,0.0266
210,510801,ASASSN-V J180525.58-424203.5,RRAB,0.2805,14.6,3054.488,0.4891,0.0468
211,450985,ASASSN-V J163348.39+734109.6,RRAB,0.0636,14.65,9353.265,0.55617,0.0263
212,43078586,ASASSN-V J063838.71-505036.8,RRAB,0.7804,14.26,1226.272,0.482139,0.0169
213,462500,ASASSN-V J183423.83+182447.8,RRAB,0.126,14.56,6067.417,0.47519,0.0245
214,450386,ASASSN-V J183405.71-464114.4,RRAB,0.1077,14.79,5820.379,0.46881,0.0325
215,476326,ASASSN-V J175801.27-393516.7,RRAB,0.1293,14.94,4507.073,0.52272,0.0565
216,486692,ASASSN-V J170720.89-124124.9,RRAB,0.0832,16.08,6916.142,0.62403,0.0391
217,463219,ASASSN-V J170536.82-035307.0,RRAB,0.1777,15.26,3922.243,0.54258,0.0374
218,455839,ASASSN-V J184441.12-624209.2,RRAB,0.0848,16.41,4331.563,0.46657,0.0635
219,486275,ASASSN-V J153156.23-423444.6,RRAB,0.1218,14.89,5252.699,0.48395,0.0325
220,510849,ASASSN-V J175526.20-424645.0,RRAB,0.0897,14.77,6335.131,0.65601,0.0312
221,474815,ASASSN-V J190012.31-145527.0,RRAB,0.0756,14.87,5608.25,0.47776,0.0308
222,502629,ASASSN-V J184654.91-441641.0,RRAB,0.0649,15.19,9027.262,0.5672,0.0305
223,489944,ASASSN-V J155706.27-395129.2,RRAB,0.1671,15.76,4395.738,0.54894,0.0387
224,461377,ASASSN-V J172310.94-024019.5,RRAB,0.1395,16.58,5414.587,0.4943,0.0534
225,510288,ASASSN-V J173418.12-463825.7,RRAB,0.1383,13.99,4932.218,0.48316,0.0296
226,491706,ASASSN-V J173412.51-171049.2,RRAB,0.2199,15,3586.401,0.43549,0.0424
227,450652,ASASSN-V J194524.34+000742.6,RRAB,0.2459,14.38,3493.11,0.62962,0.019
228,469980,ASASSN-V J201412.60-103230.5,RRAB,0.0756,15.15,5435.825,0.49038,0.0335
229,484781,ASASSN-V J174458.77-132258.9,RRAB,0.155,15.39,4437.577,0.53577,0.0376
230,494081,ASASSN-V J165924.65-183351.8,RRAB,0.0616,16.42,6127.399,0.48389,0.0561
231,462728,ASASSN-V J080904.29-654941.2,RRAB,0.1161,15.37,5308.968,0.59609,0.0235
232,480445,ASASSN-V J162331.92-262418.3,RRAB,0.5998,13.05,1560.629,0.44382,0.0193
233,462293,ASASSN-V J182015.43+004844.4,RRAB,0.2716,16.25,3167.188,0.47116,0.0323
234,471215,ASASSN-V J203945.09+272538.7,RRAB,0.1248,16.19,5139.097,0.47314,0.0456
235,461294,ASASSN-V J182344.88+072331.0,RRAB,0.1463,15.55,4465.313,0.47656,0.0375
236,482664,ASASSN-V J162518.25-415009.7,RRAB,0.1934,16.85,3495,0.462359,0.0652
237,449997,ASASSN-V J182247.25-392704.4,RRAB,0.0619,15.79,6672.637,0.48553,0.04
238,56294256,ASASSN-V J150817.23-250129.2,RRAB,2.0262,13.2,483.7043,0.550039,0.017
239,28932537,ASASSN-V J190033.38-141236.6,RRAB,0.5064,14.82,2930.406,0.605558,0.1119
240,464520,ASASSN-V J193332.73+291902.5,RRAB,0.0989,14.34,8899.31,0.60377,0.0264
241,601599,ASASSN-V J062501.98-514927.6,RRAB,0.2729,16.9,3157.403,0.997808,0.0587
242,483264,ASASSN-V J161448.18-403351.8,RRAB,0.3766,14.36,2422.34,0.6339,0.0229
243,463499,ASASSN-V J165051.01-034043.2,RRAB,0.1101,14.89,6790.855,0.59329,0.0331
244,488173,ASASSN-V J191406.77-164818.4,RRAB,0.1254,14.73,5355.248,0.6209,0.0267
245,559945,ASASSN-V J193734.03+712801.3,RRAB,0.093,15.39,5943.542,0.52518,0.0297
246,478043,ASASSN-V J181013.20-352044.2,RRAB,0.0486,14.78,6549.934,0.49099,0.0457
247,489036,ASASSN-V J173853.74-492357.3,RRAB,0.1414,15.14,4703.634,0.52726,0.0366
248,AP57141134,ASASSN-V J214603.20-793850.5,RRAB,0.8333,14.74,1147.984,0.499683,0.0177
249,457453,ASASSN-V J101543.55-852551.5,RRAB,0.0465,16.19,7632.817,0.58563,0.0322
250,514561,ASASSN-V J182354.38-435115.3,RRAB,0.0858,15.16,6549.089,0.51204,0.0349
251,AP54777899,ASASSN-V J143805.01-455349.4,RRAB,6.4634,14.5,152.6804,0.459862,0.1137
252,565898,ASASSN-V J171313.98-515123.4,RRAB,0.2098,14.44,3955.2,0.40112,0.0258
253,502575,ASASSN-V J185939.63-364109.1,RRAB,0.1514,14.96,4678.77,0.5383,0.0396
254,482247,ASASSN-V J155732.83-411914.3,RRAB,0.215,15.22,3534.114,0.48883,0.0463
255,462880,ASASSN-V J094213.50-642222.7,RRAB,0.2625,14.36,3245.348,0.40098,0.0187
256,30588350,ASASSN-V J195213.80-104144.8,RRAB,0.7697,14.58,1231.033,0.609675,0.0247
257,461656,ASASSN-V J202131.86-072432.4,RRAB,0.1226,14.33,5330.091,0.5761,0.0342
258,28345211,ASASSN-V J183206.71-235450.5,RRAB,0.8173,15.79,1233.819,0.442108,0.0498
259,514601,ASASSN-V J200314.52+062440.5,RRAB,0.0965,14.79,7192.622,0.52719,0.0289
260,517246,ASASSN-V J133757.77-694317.4,RRAB,0.0594,15.96,6610.16,0.60266,0.0336
261,475146,ASASSN-V J190027.88-133419.1,RRAB,0.1166,14.68,5073.013,0.54414,0.0398
262,474264,ASASSN-V J054355.98+133255.9,RRAB,0.1617,15.4,4489.437,0.50986,0.0425
263,475044,ASASSN-V J141102.70-494419.5,RRAB,0.1581,15.51,4430.2,0.50449,0.0384
264,462315,ASASSN-V J200252.89-033707.9,RRAB,0.0801,16.7,6628.858,0.50756,0.0477
265,481363,ASASSN-V J104038.89-675107.4,RRAB,0.2476,14.3,3516.163,0.46828,0.0139
266,458780,ASASSN-V J035742.10-671018.5,RRAB,0.1154,15.78,5419.13,0.53391,0.021
267,486784,ASASSN-V J083216.78-602436.0,RRAB,0.2459,14.12,3394.97,0.49599,0.0163
